506;72;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;69;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;75;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;69;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;67;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;67;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;67;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;77;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;69;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
515;72;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;72;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;77;424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;73;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;67;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520;75;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
521;75;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
522;68;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;74;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
524;67;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;69;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
526;72;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
527;73;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528;67;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
529;71;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;68;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;71;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;73;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
533;70;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;73;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;75;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;75;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;71;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
538;76;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;67;393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
540;74;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541;71;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
542;72;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;73;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
544;74;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;76;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
546;77;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;71;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
548;75;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;67;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;77;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
551;76;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
552;69;425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;67;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
554;77;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555;74;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;72;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
557;77;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
558;68;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
559;67;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
560;68;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;73;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
562;73;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
563;70;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
564;70;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
565;67;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;71;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;75;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;73;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;77;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;73;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;68;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;74;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;73;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;72;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;67;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;70;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;68;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;76;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;67;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;72;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;72;393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;74;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;69;381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;76;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;68;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;69;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;70;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;68;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;73;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;68;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;76;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
592;68;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;69;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;73;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;71;423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;75;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;68;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;71;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;69;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;67;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;71;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;72;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;70;443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;75;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;73;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;68;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;71;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;75;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;73;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;76;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;67;405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;69;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;72;425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;69;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;77;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;70;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;70;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;74;461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;68;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;69;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;72;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;72;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;74;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;77;381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;69;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;75;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;73;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;75;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;74;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;70;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;74;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;76;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;77;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;71;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;74;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;74;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;77;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;71;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;69;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;73;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;76;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;68;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;77;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;71;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;71;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;70;449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;67;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;74;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;77;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;69;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;74;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;77;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;76;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;67;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;74;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;70;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;73;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;73;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;70;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;76;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;73;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;75;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;72;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;68;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;75;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;70;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;76;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;74;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;73;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;73;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;69;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;72;446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;75;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;70;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;69;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;74;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;76;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;67;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;67;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;76;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;71;424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;70;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;68;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;75;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;69;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;72;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;76;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;72;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;74;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;76;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;71;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;67;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;75;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;74;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;77;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;77;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;76;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;67;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;67;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;75;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;77;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;77;372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;68;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;74;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;68;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;75;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;71;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;74;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;75;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;71;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;68;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;75;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;72;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;75;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;70;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;69;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;67;457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;76;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;67;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;68;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;68;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;68;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;71;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;75;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;76;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;72;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;76;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;75;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;77;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;68;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;69;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;68;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;72;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;69;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;68;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;71;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;77;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;68;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;72;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;73;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;72;463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;72;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;73;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;73;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;69;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;75;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;69;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;72;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;77;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;75;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;72;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;73;441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;68;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;77;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;69;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;76;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;70;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;70;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;76;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;71;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;75;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;70;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;68;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;69;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;68;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;67;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;75;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;70;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;71;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;74;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;70;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;71;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;74;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;76;434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;77;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;77;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;74;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;71;443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;67;455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;75;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781;76;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;67;438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783;74;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;73;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
785;67;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;76;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;74;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;75;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;69;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;77;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;71;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;75;444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;71;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;75;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;68;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;68;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;75;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;73;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;70;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;75;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;75;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;76;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;70;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;76;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;75;457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;74;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;77;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;71;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809;72;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;72;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811;75;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;74;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813;67;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;72;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;70;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816;67;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
817;67;417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;77;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;72;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;73;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;73;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822;71;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;74;449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;72;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;71;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;73;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;77;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;71;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;70;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;75;443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;69;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;71;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;76;449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;68;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;67;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;68;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837;73;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;74;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839;67;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;77;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841;77;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;72;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843;69;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
844;75;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845;71;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846;68;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
847;69;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848;72;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849;73;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850;69;393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
851;75;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
852;75;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853;77;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;74;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;76;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
