567;45;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;41;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;48;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;43;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;34;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;43;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
573;42;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
574;41;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575;34;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;37;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;35;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;46;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;33;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;40;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
581;40;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;43;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;36;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;47;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;35;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;37;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;37;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;34;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;42;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;35;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;46;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
592;35;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;37;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;42;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;39;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;46;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;34;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;38;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;37;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;33;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;39;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;41;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;37;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;45;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;42;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;35;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;39;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;45;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;42;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;46;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;34;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;36;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;40;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;37;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;48;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;38;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;37;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;44;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;35;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;36;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;40;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;41;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;44;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;48;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;36;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;45;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;43;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;45;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;43;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;37;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;43;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;46;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;47;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;39;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;44;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;44;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;48;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;40;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;37;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;42;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;46;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;34;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;48;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;39;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;40;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;37;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;34;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;44;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;48;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;36;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;44;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;48;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;46;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;34;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;43;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;38;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;42;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;42;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;38;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;46;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;43;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;44;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;41;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;35;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;46;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;38;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;46;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;43;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;42;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;42;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;35;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;41;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;44;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;38;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;35;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;43;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;47;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;33;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;34;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;47;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;39;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;37;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;35;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;45;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;36;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;41;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;46;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;40;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;44;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;47;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;39;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;33;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;45;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;43;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;47;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;48;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;46;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;33;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;33;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;45;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;47;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;47;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;34;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;43;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;35;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;44;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;40;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;43;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;45;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;39;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;35;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;44;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;41;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;45;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;38;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;37;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;33;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;47;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;33;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;34;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;35;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;34;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;40;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;45;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;46;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;41;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;46;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;45;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;48;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;35;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;37;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;35;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;40;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;36;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;35;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;39;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;48;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;35;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;40;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;42;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;40;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;40;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;42;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;41;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;36;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;45;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;36;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;41;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;48;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;44;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;41;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;42;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;35;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;48;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;37;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;47;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;37;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;38;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;46;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;39;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;45;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;37;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;35;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;36;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;35;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;33;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;45;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;37;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;39;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;43;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;38;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;38;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;43;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;46;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;48;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;48;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;43;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;38;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;33;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;45;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
781;47;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;33;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
783;44;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;42;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
785;33;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;47;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
787;44;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;45;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
789;36;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;48;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;39;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;45;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;39;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;44;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
795;34;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;35;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
797;45;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;42;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;38;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
800;45;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;45;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;46;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803;38;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;47;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;45;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;44;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;48;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;39;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809;41;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;41;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811;45;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;44;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813;33;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;40;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;37;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816;34;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
817;33;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;48;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;40;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;41;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;41;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822;39;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;43;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;40;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;39;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;41;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;48;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;39;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;37;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;44;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;36;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;40;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;47;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;35;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;33;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;34;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837;41;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;44;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839;33;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;48;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841;48;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;40;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843;35;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
844;45;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845;40;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846;34;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
847;37;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848;41;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849;41;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850;36;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
851;45;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
852;45;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853;48;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;43;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;46;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856;38;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
857;36;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
858;47;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;41;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;47;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
861;35;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
862;44;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
863;47;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
864;37;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;37;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;36;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
867;38;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
868;37;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869;47;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
870;37;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871;35;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
872;44;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;37;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;34;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
875;44;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
876;48;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877;39;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878;42;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
879;42;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880;41;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
881;45;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
882;46;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883;39;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
884;38;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
885;38;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886;42;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
887;47;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;47;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
889;47;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;35;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;44;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;36;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
893;35;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;37;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
895;43;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
896;34;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
897;40;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898;39;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;45;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900;39;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901;33;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902;36;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903;39;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
904;40;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
905;37;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
906;37;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
907;36;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
908;40;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
909;41;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
910;40;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
911;38;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
912;38;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913;35;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
914;33;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
915;38;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
916;43;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917;40;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;40;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;39;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;47;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
921;39;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
922;47;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923;46;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
924;39;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
925;44;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;47;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
927;41;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;37;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
929;46;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930;37;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;40;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;39;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;40;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;36;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;42;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;43;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;43;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;35;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;37;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;39;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;42;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;33;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;41;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;38;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
945;36;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;44;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
947;40;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;37;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
949;35;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;33;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;34;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;47;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;43;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;42;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
