,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
670,465,60,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,466,70,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,467,67,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,468,63,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,469,59,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,470,67,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,471,64,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,472,66,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,473,68,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,474,63,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,475,48,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,476,57,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,477,51,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,478,75,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,479,68,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,480,69,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,481,72,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,482,75,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,483,64,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,484,52,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,485,62,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,486,67,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,487,67,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,488,70,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,489,73,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,490,72,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,491,73,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,492,65,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,493,73,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,494,66,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,495,49,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,496,47,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,497,59,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,498,65,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,499,65,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,500,54,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,501,68,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,502,47,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,503,75,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,504,51,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,505,72,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,506,61,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,507,54,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,508,70,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,509,53,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,510,49,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,511,48,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,512,47,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,513,74,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,514,54,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,515,60,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,516,61,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,517,74,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,518,65,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,519,48,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,520,69,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,521,69,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,522,50,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,523,66,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,524,47,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,525,53,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,526,60,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,527,63,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,528,47,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,529,60,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,530,51,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,531,59,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,532,64,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,533,56,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,534,63,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,535,69,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,536,69,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,537,59,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,538,72,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,539,49,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,540,67,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,541,59,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,542,60,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,543,65,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,544,66,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,545,71,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,546,75,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,547,58,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,548,69,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,549,47,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,550,74,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,551,73,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,552,54,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,553,47,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,554,75,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,555,67,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,556,60,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,557,73,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,558,50,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,559,47,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,560,51,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,561,63,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,562,63,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,563,57,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,564,56,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,565,48,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,566,58,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,567,70,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,568,62,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,569,74,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,570,65,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,571,50,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,572,65,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,573,64,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,574,61,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,575,49,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,576,55,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,577,51,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,578,72,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,579,47,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,580,61,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,581,60,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,582,66,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,583,53,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,584,72,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,585,51,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,586,54,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,587,55,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,588,50,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,589,63,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,590,50,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,591,72,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,592,51,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,593,54,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,594,64,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,595,58,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,596,70,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,597,50,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,598,57,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,599,54,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,600,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,601,58,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,602,61,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,603,55,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,604,70,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,605,63,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,606,50,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,607,59,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,608,69,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,609,64,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,610,72,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,611,49,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,612,53,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,613,61,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,614,54,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,615,74,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,616,57,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,617,55,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,618,67,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,619,50,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,620,52,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,621,61,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,622,62,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,623,67,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,624,75,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,625,52,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,626,69,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,627,65,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,628,70,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,629,66,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,630,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,631,65,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,632,71,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,633,73,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,634,59,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,635,68,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,636,67,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,637,75,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,638,59,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,639,54,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,640,64,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,641,72,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,642,50,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,643,75,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,644,59,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,645,59,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,646,55,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,647,49,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,648,67,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,649,74,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,650,53,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,651,67,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,652,75,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,653,71,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,654,49,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,655,66,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,656,57,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,657,64,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,658,63,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,659,57,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,660,70,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,661,65,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,662,68,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,663,61,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,664,50,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,665,70,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,666,57,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,667,70,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,668,66,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,669,63,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,670,64,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,671,52,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,672,62,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,673,68,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,674,56,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,675,52,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,676,65,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,677,72,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,678,47,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,679,49,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,680,72,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,681,59,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,682,55,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,683,51,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,684,69,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,685,54,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,686,61,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,687,71,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,688,60,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,689,67,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,690,72,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,691,59,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,692,48,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,693,69,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,694,65,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,695,73,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,696,75,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,697,71,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,698,47,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,699,48,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,700,69,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,701,73,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,702,73,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,703,49,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,704,66,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,705,51,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,706,68,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,707,59,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,708,66,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,709,70,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,710,59,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,711,51,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,712,68,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,713,62,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,714,69,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,715,57,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,716,54,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,717,48,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,718,72,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,719,47,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,720,50,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,721,51,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,722,49,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,723,60,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,724,69,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,725,71,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,726,62,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,727,72,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,728,69,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,729,74,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,730,51,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,731,54,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,732,51,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,733,60,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,734,53,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,735,52,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,736,59,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,737,75,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,738,51,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,739,60,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,740,64,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,741,60,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,742,61,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,743,64,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,744,63,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,745,52,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,746,69,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,747,53,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,748,61,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,749,75,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,750,68,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,751,61,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,752,64,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,753,50,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,754,75,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,755,54,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,756,72,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,757,55,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,758,56,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,759,71,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,760,59,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,761,69,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,762,55,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,763,51,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,764,52,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,765,51,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,766,48,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,767,70,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,768,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,769,58,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,770,66,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,771,56,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,772,57,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,773,65,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,774,71,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,775,74,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,776,74,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,777,65,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,778,57,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,779,47,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,780,69,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,781,72,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,782,47,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,783,66,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,784,64,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,785,48,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,786,72,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,787,67,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,788,70,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,789,53,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,790,75,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,791,59,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,792,68,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,793,58,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,794,68,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,795,49,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,796,51,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,797,70,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,798,64,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,799,56,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,800,69,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,801,69,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,802,71,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,803,57,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,804,73,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,805,70,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,806,67,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,807,75,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,808,58,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,809,61,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,810,61,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,811,69,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,812,68,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,813,47,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,814,60,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
