,n,21,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
752,593,71,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,594,82,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,595,75,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,596,88,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,597,66,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,598,74,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,599,71,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,600,64,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,601,75,412,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,602,78,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,603,72,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,604,87,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,605,80,263,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,606,67,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,607,76,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,608,87,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,609,81,244,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,610,90,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,611,65,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,612,69,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,613,78,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,614,71,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,615,92,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,616,73,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,617,71,258,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,618,84,436,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,619,67,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,620,69,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,621,78,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,622,79,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,623,85,228,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,624,93,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,625,69,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,626,86,218,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,627,82,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,628,87,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,629,83,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,630,71,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,631,83,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,632,89,396,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,633,91,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,634,75,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,635,85,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,636,84,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,637,93,325,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,638,76,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,639,70,214,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,640,81,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,641,89,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,642,66,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,643,93,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,644,76,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,645,76,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,646,72,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,647,65,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,648,84,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,649,92,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,650,70,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,651,84,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,652,93,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,653,88,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,654,65,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,655,83,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,656,73,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,657,81,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,658,80,222,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,659,74,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,660,88,354,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,661,82,256,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,662,85,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,663,78,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,664,67,255,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,665,88,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,666,73,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,667,88,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,668,83,214,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,669,80,377,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,670,81,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,671,68,279,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,672,79,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,673,85,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,674,73,242,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,675,68,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,676,83,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,677,90,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,678,63,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,679,65,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,680,90,219,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,681,75,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,682,72,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,683,68,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,684,87,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,685,70,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,686,78,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,687,89,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,688,77,272,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,689,85,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,690,90,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,691,75,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,692,64,249,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,693,87,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,694,83,255,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,695,91,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,696,93,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,697,89,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,698,63,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,699,64,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,700,86,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,701,91,364,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,702,91,362,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,703,66,206,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,704,83,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,705,67,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,706,86,263,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,707,76,218,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,708,83,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,709,88,220,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,710,76,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,711,68,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,712,85,210,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,713,79,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,714,86,279,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,715,73,229,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,716,71,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,717,64,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,718,90,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,719,63,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,720,66,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,721,68,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,722,65,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,723,77,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,724,87,387,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,725,89,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,726,79,429,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,727,89,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,728,86,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,729,92,412,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,730,67,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,731,70,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,732,67,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,733,77,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,734,69,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,735,68,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,736,76,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,737,93,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,738,68,206,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,739,77,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,740,81,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,741,77,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,742,78,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,743,81,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,744,80,350,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,745,69,330,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,746,87,234,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,747,70,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,748,78,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,749,93,217,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,750,86,230,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,751,78,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,752,81,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,753,66,222,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,754,93,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,755,70,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,756,90,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,757,71,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,758,73,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,759,89,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,760,76,234,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,761,86,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,762,71,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,763,67,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,764,69,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,765,67,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,766,64,293,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,767,87,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,768,72,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,769,75,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,770,83,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,771,73,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,772,74,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,773,83,293,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,774,89,414,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,775,92,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,776,92,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,777,83,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,778,74,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,779,63,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,780,86,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,781,90,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,782,64,417,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,783,84,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,784,81,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,785,64,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,786,90,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,787,84,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,788,87,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,789,69,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,790,93,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,791,76,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,792,86,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,793,75,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,794,85,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,795,66,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,796,67,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,797,87,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,798,82,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,799,73,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,800,86,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,801,87,206,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,802,89,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,803,74,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,804,90,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,805,87,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,806,84,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,807,93,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,808,75,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,809,79,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,810,78,258,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,811,86,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,812,85,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,813,63,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,814,77,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,815,72,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,816,65,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,817,64,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,818,93,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,819,77,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,820,80,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,821,79,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,822,75,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,823,84,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,824,77,391,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,825,76,211,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,826,80,252,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,827,92,326,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,828,75,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,829,72,242,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,830,85,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,831,69,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,832,76,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,833,90,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,834,67,235,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,835,64,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,836,66,326,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,837,80,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,838,84,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,839,63,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,840,93,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,841,93,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,842,77,260,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,843,68,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,844,87,327,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,845,76,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,846,66,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,847,70,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,848,78,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,849,80,277,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,850,70,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,851,87,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,852,86,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,853,92,206,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,854,83,235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,855,88,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,856,73,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,857,68,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,858,91,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,859,80,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,860,90,213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,861,67,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,862,84,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,863,90,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,864,71,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,865,72,238,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,866,69,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,867,74,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,868,72,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,869,91,208,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,870,72,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,871,68,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,872,84,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,873,71,294,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,874,66,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,875,84,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,876,93,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,877,76,242,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,878,81,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,879,81,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,880,79,235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,881,86,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,882,89,361,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,883,75,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,884,74,429,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,885,74,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,886,81,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,887,90,375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,888,90,314,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,889,91,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,890,67,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,891,84,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,892,69,273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,893,68,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,894,71,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,895,82,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,896,65,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,897,78,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,898,75,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,899,87,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,900,75,354,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,901,64,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,902,70,308,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,903,75,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,904,77,370,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,905,72,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,906,71,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,907,69,208,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,908,77,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,909,79,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,910,78,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,911,74,242,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,912,72,259,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,913,68,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,914,63,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,915,73,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,916,83,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,917,77,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,918,77,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,919,75,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,920,91,370,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,921,75,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,922,90,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,923,89,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,924,75,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,925,84,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,926,91,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,927,79,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,928,71,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,929,88,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,930,71,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,931,77,375,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,932,74,408,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,933,77,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,934,70,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,935,80,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,936,83,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,937,82,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,938,68,396,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,939,72,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,940,75,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,941,82,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,942,64,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,943,79,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,944,73,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,945,70,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,946,84,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,947,78,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,948,70,359,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,949,68,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,950,63,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,951,66,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,952,90,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,953,82,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,954,82,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,955,84,309,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,956,80,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,957,81,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,958,87,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,959,84,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,960,73,213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,961,63,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,962,77,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,963,69,263,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,964,71,230,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,965,79,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,966,82,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,967,87,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,968,85,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,969,83,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,970,74,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,971,87,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,972,91,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,973,64,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,974,88,213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,975,85,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,976,93,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,977,84,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,978,76,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,979,69,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,980,80,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
