,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
524,326,62,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,327,63,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,328,48,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,329,49,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,330,64,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,331,65,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,332,65,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,333,65,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,334,58,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,335,63,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,336,57,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,337,65,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,338,49,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,339,54,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,340,63,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,341,65,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,342,52,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,343,56,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,344,60,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,345,52,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,346,61,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,347,53,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,348,55,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,349,49,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,350,61,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,351,50,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,352,56,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,353,59,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,354,61,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,355,60,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,356,52,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,357,57,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,358,64,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,359,62,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,360,60,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,361,63,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,362,64,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,363,57,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,364,65,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,365,64,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,366,62,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,367,54,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,368,65,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,369,63,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,370,62,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,371,53,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,372,55,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,373,64,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,374,49,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,375,58,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,376,62,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,377,53,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,378,54,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,379,49,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,380,51,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,381,57,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,382,59,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,383,53,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,384,58,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,385,63,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,386,62,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,387,61,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,388,59,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,389,48,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,390,62,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,391,63,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,392,63,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,393,60,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,394,50,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,395,54,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,396,63,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,397,53,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,398,55,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,399,57,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,400,64,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,401,51,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,402,59,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,403,48,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,404,62,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,405,51,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,406,59,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,407,65,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,408,62,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,409,55,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,410,57,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,411,59,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,412,56,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,413,48,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,414,48,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,415,52,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,416,50,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,417,63,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,418,57,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,419,63,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,420,49,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,421,56,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,422,54,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,423,59,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,424,49,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,425,53,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,426,59,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,427,60,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,428,56,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,429,61,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,430,59,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,431,55,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,432,53,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,433,57,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,434,57,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,435,65,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,436,51,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,437,56,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,438,58,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,439,59,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,440,64,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,441,58,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,442,53,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,443,65,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,444,49,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,445,52,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,446,63,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,447,58,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,448,62,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,449,52,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,450,50,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,451,65,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,452,62,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,453,51,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,454,57,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,455,53,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,456,58,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,457,51,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,458,61,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,459,63,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,460,59,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,461,62,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,462,49,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,463,53,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,464,58,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,465,56,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,466,62,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,467,60,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,468,58,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,469,55,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,470,60,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,471,58,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,472,59,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,473,61,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,474,58,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,475,48,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,476,54,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,477,50,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,478,65,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,479,61,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,480,61,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,481,63,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,482,65,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,483,58,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,484,51,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,485,57,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,486,60,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,487,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,488,62,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,489,64,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,490,64,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,491,64,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,492,59,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,493,64,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,494,60,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,495,49,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,496,48,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,497,55,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,498,59,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,499,59,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,500,52,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,501,61,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,502,48,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,503,65,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,504,50,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,505,64,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,506,56,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,507,52,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,508,62,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,509,52,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,510,49,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,511,48,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,512,48,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,513,64,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,514,52,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,515,56,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,516,57,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,517,65,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,518,59,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,519,48,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,520,61,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,521,61,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,522,49,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,523,59,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,524,48,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,525,51,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,526,56,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,527,58,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,528,48,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,529,56,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,530,50,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,531,55,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,532,58,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,533,53,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,534,58,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,535,61,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,536,62,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,537,56,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,538,63,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,539,49,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,540,60,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,541,55,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,542,56,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,543,59,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,544,60,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,545,63,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,546,65,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,547,54,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,548,62,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,549,48,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,550,64,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,551,64,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,552,52,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,553,48,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,554,65,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,555,60,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,556,56,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,557,64,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,558,50,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,559,48,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,560,51,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,561,57,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,562,58,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,563,54,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,564,53,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,565,49,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,566,54,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,567,62,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,568,57,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,569,65,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,570,59,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,571,49,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,572,59,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,573,58,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,574,57,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,575,49,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,576,53,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,577,50,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,578,63,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,579,48,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,580,56,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,581,56,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,582,60,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,583,51,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,584,64,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,585,50,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,586,52,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,587,53,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,588,50,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,589,58,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,590,50,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,591,63,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,592,50,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,593,52,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,594,59,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,595,55,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,596,62,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,597,50,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,598,54,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,599,52,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,600,48,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,601,54,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,602,57,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
