,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
777,582,67,292,,,,,,,,,,,,,,,,,,,,,,,,,,
778,583,56,461,,,,,,,,,,,,,,,,,,,,,,,,,,
779,584,73,437,,,,,,,,,,,,,,,,,,,,,,,,,,
780,585,55,340,,,,,,,,,,,,,,,,,,,,,,,,,,
781,586,57,365,,,,,,,,,,,,,,,,,,,,,,,,,,
782,587,58,347,,,,,,,,,,,,,,,,,,,,,,,,,,
783,588,54,433,,,,,,,,,,,,,,,,,,,,,,,,,,
784,589,65,345,,,,,,,,,,,,,,,,,,,,,,,,,,
785,590,54,271,,,,,,,,,,,,,,,,,,,,,,,,,,
786,591,72,443,,,,,,,,,,,,,,,,,,,,,,,,,,
787,592,54,397,,,,,,,,,,,,,,,,,,,,,,,,,,
788,593,57,334,,,,,,,,,,,,,,,,,,,,,,,,,,
789,594,66,281,,,,,,,,,,,,,,,,,,,,,,,,,,
790,595,61,506,,,,,,,,,,,,,,,,,,,,,,,,,,
791,596,71,372,,,,,,,,,,,,,,,,,,,,,,,,,,
792,597,54,547,,,,,,,,,,,,,,,,,,,,,,,,,,
793,598,60,358,,,,,,,,,,,,,,,,,,,,,,,,,,
794,599,57,400,,,,,,,,,,,,,,,,,,,,,,,,,,
795,600,51,516,,,,,,,,,,,,,,,,,,,,,,,,,,
796,601,60,516,,,,,,,,,,,,,,,,,,,,,,,,,,
797,602,63,483,,,,,,,,,,,,,,,,,,,,,,,,,,
798,603,58,526,,,,,,,,,,,,,,,,,,,,,,,,,,
799,604,70,497,,,,,,,,,,,,,,,,,,,,,,,,,,
800,605,65,328,,,,,,,,,,,,,,,,,,,,,,,,,,
801,606,54,460,,,,,,,,,,,,,,,,,,,,,,,,,,
802,607,61,374,,,,,,,,,,,,,,,,,,,,,,,,,,
803,608,70,500,,,,,,,,,,,,,,,,,,,,,,,,,,
804,609,65,304,,,,,,,,,,,,,,,,,,,,,,,,,,
805,610,72,531,,,,,,,,,,,,,,,,,,,,,,,,,,
806,611,53,487,,,,,,,,,,,,,,,,,,,,,,,,,,
807,612,56,343,,,,,,,,,,,,,,,,,,,,,,,,,,
808,613,63,508,,,,,,,,,,,,,,,,,,,,,,,,,,
809,614,57,343,,,,,,,,,,,,,,,,,,,,,,,,,,
810,615,75,479,,,,,,,,,,,,,,,,,,,,,,,,,,
811,616,59,267,,,,,,,,,,,,,,,,,,,,,,,,,,
812,617,58,321,,,,,,,,,,,,,,,,,,,,,,,,,,
813,618,68,545,,,,,,,,,,,,,,,,,,,,,,,,,,
814,619,54,362,,,,,,,,,,,,,,,,,,,,,,,,,,
815,620,55,355,,,,,,,,,,,,,,,,,,,,,,,,,,
816,621,63,490,,,,,,,,,,,,,,,,,,,,,,,,,,
817,622,64,293,,,,,,,,,,,,,,,,,,,,,,,,,,
818,623,68,283,,,,,,,,,,,,,,,,,,,,,,,,,,
819,624,75,462,,,,,,,,,,,,,,,,,,,,,,,,,,
820,625,55,410,,,,,,,,,,,,,,,,,,,,,,,,,,
821,626,70,271,,,,,,,,,,,,,,,,,,,,,,,,,,
822,627,66,279,,,,,,,,,,,,,,,,,,,,,,,,,,
823,628,70,430,,,,,,,,,,,,,,,,,,,,,,,,,,
824,629,67,306,,,,,,,,,,,,,,,,,,,,,,,,,,
825,630,58,381,,,,,,,,,,,,,,,,,,,,,,,,,,
826,631,67,394,,,,,,,,,,,,,,,,,,,,,,,,,,
827,632,72,496,,,,,,,,,,,,,,,,,,,,,,,,,,
828,633,73,268,,,,,,,,,,,,,,,,,,,,,,,,,,
829,634,61,302,,,,,,,,,,,,,,,,,,,,,,,,,,
830,635,69,494,,,,,,,,,,,,,,,,,,,,,,,,,,
831,636,68,314,,,,,,,,,,,,,,,,,,,,,,,,,,
832,637,75,405,,,,,,,,,,,,,,,,,,,,,,,,,,
833,638,62,334,,,,,,,,,,,,,,,,,,,,,,,,,,
834,639,57,266,,,,,,,,,,,,,,,,,,,,,,,,,,
835,640,65,360,,,,,,,,,,,,,,,,,,,,,,,,,,
836,641,72,418,,,,,,,,,,,,,,,,,,,,,,,,,,
837,642,54,378,,,,,,,,,,,,,,,,,,,,,,,,,,
838,643,75,330,,,,,,,,,,,,,,,,,,,,,,,,,,
839,644,61,302,,,,,,,,,,,,,,,,,,,,,,,,,,
840,645,62,274,,,,,,,,,,,,,,,,,,,,,,,,,,
841,646,58,533,,,,,,,,,,,,,,,,,,,,,,,,,,
842,647,53,478,,,,,,,,,,,,,,,,,,,,,,,,,,
843,648,68,250,,,,,,,,,,,,,,,,,,,,,,,,,,
844,649,74,465,,,,,,,,,,,,,,,,,,,,,,,,,,
845,650,56,446,,,,,,,,,,,,,,,,,,,,,,,,,,
846,651,68,494,,,,,,,,,,,,,,,,,,,,,,,,,,
847,652,75,364,,,,,,,,,,,,,,,,,,,,,,,,,,
848,653,71,414,,,,,,,,,,,,,,,,,,,,,,,,,,
849,654,53,280,,,,,,,,,,,,,,,,,,,,,,,,,,
850,655,67,404,,,,,,,,,,,,,,,,,,,,,,,,,,
851,656,59,433,,,,,,,,,,,,,,,,,,,,,,,,,,
852,657,66,526,,,,,,,,,,,,,,,,,,,,,,,,,,
853,658,65,275,,,,,,,,,,,,,,,,,,,,,,,,,,
854,659,59,378,,,,,,,,,,,,,,,,,,,,,,,,,,
855,660,71,443,,,,,,,,,,,,,,,,,,,,,,,,,,
856,661,66,319,,,,,,,,,,,,,,,,,,,,,,,,,,
857,662,69,441,,,,,,,,,,,,,,,,,,,,,,,,,,
858,663,63,477,,,,,,,,,,,,,,,,,,,,,,,,,,
859,664,54,318,,,,,,,,,,,,,,,,,,,,,,,,,,
860,665,71,380,,,,,,,,,,,,,,,,,,,,,,,,,,
861,666,59,411,,,,,,,,,,,,,,,,,,,,,,,,,,
862,667,71,534,,,,,,,,,,,,,,,,,,,,,,,,,,
863,668,67,265,,,,,,,,,,,,,,,,,,,,,,,,,,
864,669,65,472,,,,,,,,,,,,,,,,,,,,,,,,,,
865,670,65,383,,,,,,,,,,,,,,,,,,,,,,,,,,
866,671,55,347,,,,,,,,,,,,,,,,,,,,,,,,,,
867,672,63,530,,,,,,,,,,,,,,,,,,,,,,,,,,
868,673,69,459,,,,,,,,,,,,,,,,,,,,,,,,,,
869,674,59,301,,,,,,,,,,,,,,,,,,,,,,,,,,
870,675,55,433,,,,,,,,,,,,,,,,,,,,,,,,,,
871,676,67,403,,,,,,,,,,,,,,,,,,,,,,,,,,
872,677,73,428,,,,,,,,,,,,,,,,,,,,,,,,,,
873,678,51,389,,,,,,,,,,,,,,,,,,,,,,,,,,
874,679,52,352,,,,,,,,,,,,,,,,,,,,,,,,,,
875,680,73,272,,,,,,,,,,,,,,,,,,,,,,,,,,
876,681,61,507,,,,,,,,,,,,,,,,,,,,,,,,,,
877,682,58,315,,,,,,,,,,,,,,,,,,,,,,,,,,
878,683,55,494,,,,,,,,,,,,,,,,,,,,,,,,,,
879,684,70,448,,,,,,,,,,,,,,,,,,,,,,,,,,
880,685,57,404,,,,,,,,,,,,,,,,,,,,,,,,,,
881,686,63,437,,,,,,,,,,,,,,,,,,,,,,,,,,
882,687,71,363,,,,,,,,,,,,,,,,,,,,,,,,,,
883,688,62,339,,,,,,,,,,,,,,,,,,,,,,,,,,
884,689,68,493,,,,,,,,,,,,,,,,,,,,,,,,,,
885,690,73,492,,,,,,,,,,,,,,,,,,,,,,,,,,
886,691,61,538,,,,,,,,,,,,,,,,,,,,,,,,,,
887,692,52,310,,,,,,,,,,,,,,,,,,,,,,,,,,
888,693,70,501,,,,,,,,,,,,,,,,,,,,,,,,,,
889,694,67,318,,,,,,,,,,,,,,,,,,,,,,,,,,
890,695,73,309,,,,,,,,,,,,,,,,,,,,,,,,,,
891,696,75,320,,,,,,,,,,,,,,,,,,,,,,,,,,
892,697,72,402,,,,,,,,,,,,,,,,,,,,,,,,,,
893,698,51,349,,,,,,,,,,,,,,,,,,,,,,,,,,
894,699,51,337,,,,,,,,,,,,,,,,,,,,,,,,,,
895,700,69,531,,,,,,,,,,,,,,,,,,,,,,,,,,
896,701,73,455,,,,,,,,,,,,,,,,,,,,,,,,,,
897,702,74,452,,,,,,,,,,,,,,,,,,,,,,,,,,
898,703,53,255,,,,,,,,,,,,,,,,,,,,,,,,,,
899,704,67,403,,,,,,,,,,,,,,,,,,,,,,,,,,
900,705,54,466,,,,,,,,,,,,,,,,,,,,,,,,,,
901,706,69,327,,,,,,,,,,,,,,,,,,,,,,,,,,
902,707,62,271,,,,,,,,,,,,,,,,,,,,,,,,,,
903,708,67,388,,,,,,,,,,,,,,,,,,,,,,,,,,
904,709,71,274,,,,,,,,,,,,,,,,,,,,,,,,,,
905,710,61,349,,,,,,,,,,,,,,,,,,,,,,,,,,
906,711,55,417,,,,,,,,,,,,,,,,,,,,,,,,,,
907,712,69,261,,,,,,,,,,,,,,,,,,,,,,,,,,
908,713,64,331,,,,,,,,,,,,,,,,,,,,,,,,,,
909,714,70,348,,,,,,,,,,,,,,,,,,,,,,,,,,
910,715,59,285,,,,,,,,,,,,,,,,,,,,,,,,,,
911,716,57,376,,,,,,,,,,,,,,,,,,,,,,,,,,
912,717,52,541,,,,,,,,,,,,,,,,,,,,,,,,,,
913,718,73,470,,,,,,,,,,,,,,,,,,,,,,,,,,
914,719,51,361,,,,,,,,,,,,,,,,,,,,,,,,,,
915,720,53,480,,,,,,,,,,,,,,,,,,,,,,,,,,
916,721,55,288,,,,,,,,,,,,,,,,,,,,,,,,,,
917,722,53,308,,,,,,,,,,,,,,,,,,,,,,,,,,
918,723,62,467,,,,,,,,,,,,,,,,,,,,,,,,,,
919,724,70,484,,,,,,,,,,,,,,,,,,,,,,,,,,
920,725,72,419,,,,,,,,,,,,,,,,,,,,,,,,,,
921,726,64,537,,,,,,,,,,,,,,,,,,,,,,,,,,
922,727,72,377,,,,,,,,,,,,,,,,,,,,,,,,,,
923,728,70,355,,,,,,,,,,,,,,,,,,,,,,,,,,
924,729,74,516,,,,,,,,,,,,,,,,,,,,,,,,,,
925,730,54,498,,,,,,,,,,,,,,,,,,,,,,,,,,
926,731,57,352,,,,,,,,,,,,,,,,,,,,,,,,,,
927,732,54,253,,,,,,,,,,,,,,,,,,,,,,,,,,
928,733,62,346,,,,,,,,,,,,,,,,,,,,,,,,,,
929,734,56,394,,,,,,,,,,,,,,,,,,,,,,,,,,
930,735,55,531,,,,,,,,,,,,,,,,,,,,,,,,,,
931,736,61,379,,,,,,,,,,,,,,,,,,,,,,,,,,
932,737,75,451,,,,,,,,,,,,,,,,,,,,,,,,,,
933,738,55,256,,,,,,,,,,,,,,,,,,,,,,,,,,
934,739,62,411,,,,,,,,,,,,,,,,,,,,,,,,,,
935,740,65,492,,,,,,,,,,,,,,,,,,,,,,,,,,
936,741,63,548,,,,,,,,,,,,,,,,,,,,,,,,,,
937,742,63,487,,,,,,,,,,,,,,,,,,,,,,,,,,
938,743,65,343,,,,,,,,,,,,,,,,,,,,,,,,,,
939,744,65,437,,,,,,,,,,,,,,,,,,,,,,,,,,
940,745,55,412,,,,,,,,,,,,,,,,,,,,,,,,,,
941,746,70,292,,,,,,,,,,,,,,,,,,,,,,,,,,
942,747,56,333,,,,,,,,,,,,,,,,,,,,,,,,,,
943,748,63,497,,,,,,,,,,,,,,,,,,,,,,,,,,
944,749,75,270,,,,,,,,,,,,,,,,,,,,,,,,,,
945,750,69,286,,,,,,,,,,,,,,,,,,,,,,,,,,
946,751,63,342,,,,,,,,,,,,,,,,,,,,,,,,,,
947,752,65,525,,,,,,,,,,,,,,,,,,,,,,,,,,
948,753,54,275,,,,,,,,,,,,,,,,,,,,,,,,,,
949,754,75,307,,,,,,,,,,,,,,,,,,,,,,,,,,
950,755,57,472,,,,,,,,,,,,,,,,,,,,,,,,,,
951,756,73,370,,,,,,,,,,,,,,,,,,,,,,,,,,
952,757,58,351,,,,,,,,,,,,,,,,,,,,,,,,,,
953,758,59,329,,,,,,,,,,,,,,,,,,,,,,,,,,
954,759,72,360,,,,,,,,,,,,,,,,,,,,,,,,,,
955,760,61,291,,,,,,,,,,,,,,,,,,,,,,,,,,
956,761,70,427,,,,,,,,,,,,,,,,,,,,,,,,,,
957,762,58,441,,,,,,,,,,,,,,,,,,,,,,,,,,
958,763,54,336,,,,,,,,,,,,,,,,,,,,,,,,,,
959,764,56,459,,,,,,,,,,,,,,,,,,,,,,,,,,
960,765,55,354,,,,,,,,,,,,,,,,,,,,,,,,,,
961,766,52,366,,,,,,,,,,,,,,,,,,,,,,,,,,
962,767,70,389,,,,,,,,,,,,,,,,,,,,,,,,,,
963,768,58,299,,,,,,,,,,,,,,,,,,,,,,,,,,
964,769,60,422,,,,,,,,,,,,,,,,,,,,,,,,,,
965,770,67,401,,,,,,,,,,,,,,,,,,,,,,,,,,
966,771,59,359,,,,,,,,,,,,,,,,,,,,,,,,,,
967,772,60,386,,,,,,,,,,,,,,,,,,,,,,,,,,
968,773,67,365,,,,,,,,,,,,,,,,,,,,,,,,,,
969,774,72,518,,,,,,,,,,,,,,,,,,,,,,,,,,
970,775,74,320,,,,,,,,,,,,,,,,,,,,,,,,,,
971,776,75,432,,,,,,,,,,,,,,,,,,,,,,,,,,
972,777,67,431,,,,,,,,,,,,,,,,,,,,,,,,,,
973,778,60,527,,,,,,,,,,,,,,,,,,,,,,,,,,
974,779,51,539,,,,,,,,,,,,,,,,,,,,,,,,,,
975,780,70,502,,,,,,,,,,,,,,,,,,,,,,,,,,
976,781,73,331,,,,,,,,,,,,,,,,,,,,,,,,,,
977,782,51,522,,,,,,,,,,,,,,,,,,,,,,,,,,
978,783,68,399,,,,,,,,,,,,,,,,,,,,,,,,,,
979,784,66,499,,,,,,,,,,,,,,,,,,,,,,,,,,
980,785,52,300,,,,,,,,,,,,,,,,,,,,,,,,,,
981,786,72,333,,,,,,,,,,,,,,,,,,,,,,,,,,
982,787,68,526,,,,,,,,,,,,,,,,,,,,,,,,,,
983,788,71,368,,,,,,,,,,,,,,,,,,,,,,,,,,
984,789,56,499,,,,,,,,,,,,,,,,,,,,,,,,,,
985,790,75,477,,,,,,,,,,,,,,,,,,,,,,,,,,
986,791,61,344,,,,,,,,,,,,,,,,,,,,,,,,,,
987,792,69,527,,,,,,,,,,,,,,,,,,,,,,,,,,
988,793,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,
989,794,69,306,,,,,,,,,,,,,,,,,,,,,,,,,,
990,795,53,362,,,,,,,,,,,,,,,,,,,,,,,,,,
991,796,54,379,,,,,,,,,,,,,,,,,,,,,,,,,,
992,797,71,498,,,,,,,,,,,,,,,,,,,,,,,,,,
993,798,66,268,,,,,,,,,,,,,,,,,,,,,,,,,,
994,799,59,389,,,,,,,,,,,,,,,,,,,,,,,,,,
995,800,70,294,,,,,,,,,,,,,,,,,,,,,,,,,,
996,801,70,256,,,,,,,,,,,,,,,,,,,,,,,,,,
997,802,72,481,,,,,,,,,,,,,,,,,,,,,,,,,,
998,803,60,454,,,,,,,,,,,,,,,,,,,,,,,,,,
999,804,73,472,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,805,71,541,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,806,68,309,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,807,75,251,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,808,61,421,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,809,63,282,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,810,63,321,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,811,70,374,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,812,69,450,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,813,51,383,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,814,62,517,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,815,58,470,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,816,52,478,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,817,52,500,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,818,75,371,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,819,62,549,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,820,64,463,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,821,64,550,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,822,60,288,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,823,68,534,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,824,62,488,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,825,61,262,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,826,64,314,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,827,74,408,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,828,60,358,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,829,58,301,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,830,69,527,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,831,56,251,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,832,62,268,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,833,73,533,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,834,54,292,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,835,51,550,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,836,53,407,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,837,64,492,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,838,68,481,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,839,51,427,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,840,75,274,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,841,75,456,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,842,62,323,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,843,55,504,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,844,71,409,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,845,62,435,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,846,53,338,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,847,57,441,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,848,63,410,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,849,64,346,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,850,56,474,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,851,70,342,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,852,69,378,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,853,74,255,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,854,67,293,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,855,71,436,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,856,59,464,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,857,55,445,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,858,74,405,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,859,64,306,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,860,73,265,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,861,54,434,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,862,68,375,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,863,73,491,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,864,57,527,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,865,58,296,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,866,56,461,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,867,59,321,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,868,58,453,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,869,74,258,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,870,58,295,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,871,55,447,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,872,68,496,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,873,57,366,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,874,53,432,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,875,68,548,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,876,75,357,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,877,61,301,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,878,66,303,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,879,66,351,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,880,64,293,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,881,69,474,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,882,72,451,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,883,61,441,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,884,59,536,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,885,59,325,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,886,65,404,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,887,73,469,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,888,72,392,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,889,73,517,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,890,54,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,891,68,449,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,892,56,341,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,893,55,507,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,894,57,303,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,895,66,281,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,896,52,426,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,897,63,294,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,898,61,380,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,899,71,257,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,900,61,443,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,901,51,295,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,902,57,385,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,903,60,390,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,904,62,463,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,905,58,289,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,906,57,466,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,907,55,259,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,908,62,275,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,909,64,413,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,910,63,415,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,911,60,301,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,912,59,322,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,913,55,249,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,914,51,473,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,915,59,381,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,916,67,517,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,917,62,399,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,918,62,411,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,919,61,479,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,920,73,462,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,921,60,417,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,922,73,397,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,923,72,354,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,924,60,388,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,925,68,342,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,926,73,326,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,927,64,509,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,928,57,509,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,929,71,249,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,930,57,368,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,931,62,468,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,932,60,510,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,933,62,364,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,934,57,460,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,935,65,526,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,936,67,482,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,937,66,487,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,938,55,495,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,939,58,500,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,940,61,500,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,941,66,417,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,942,52,252,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,943,64,373,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,944,59,434,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,945,56,432,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,946,68,373,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,947,63,403,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,948,57,448,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,949,55,253,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,950,51,388,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,951,53,457,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,952,73,485,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,953,66,289,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,954,66,475,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,955,68,386,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,956,65,249,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,957,66,380,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,958,70,520,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,959,68,360,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,960,59,264,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,961,51,440,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,962,62,540,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,963,56,328,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,964,57,286,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,965,64,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,966,67,332,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,967,71,533,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,968,69,529,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,969,67,327,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,970,60,368,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,971,70,431,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,972,73,482,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,973,52,461,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,974,71,265,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,975,69,355,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,976,75,492,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,977,68,543,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,978,61,391,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,979,56,529,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,980,65,360,,,,,,,,,,,,,,,,,,,,,,,,,,
