,n,20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
759,588,36,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,589,44,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,590,36,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,591,50,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,592,36,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,593,39,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,594,45,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,595,41,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,596,49,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,597,36,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,598,40,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,599,38,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,600,34,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,601,41,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,602,43,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,603,39,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,604,49,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,605,44,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,606,36,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,607,42,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,608,49,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,609,45,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,610,50,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,611,35,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,612,38,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,613,43,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,614,39,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,615,52,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,616,40,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,617,39,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,618,47,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,619,36,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,620,37,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,621,43,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,622,44,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,623,47,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,624,52,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,625,37,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,626,48,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,627,45,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,628,49,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,629,46,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,630,39,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,631,46,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,632,50,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,633,51,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,634,41,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,635,47,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,636,47,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,637,52,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,638,42,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,639,38,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,640,45,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,641,50,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,642,36,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,643,52,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,644,42,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,645,42,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,646,39,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,647,35,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,648,47,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,649,51,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,650,38,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,651,47,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,652,52,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,653,49,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,654,35,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,655,46,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,656,40,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,657,45,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,658,44,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,659,40,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,660,49,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,661,45,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,662,48,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,663,43,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,664,36,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,665,49,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,666,40,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,667,49,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,668,46,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,669,45,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,670,45,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,671,37,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,672,43,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,673,48,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,674,40,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,675,37,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,676,46,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,677,50,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,678,34,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,679,35,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,680,50,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,681,41,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,682,39,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,683,37,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,684,48,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,685,38,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,686,43,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,687,49,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,688,42,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,689,47,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,690,51,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,691,41,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,692,34,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,693,49,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,694,46,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,695,51,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,696,52,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,697,50,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,698,34,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,699,34,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,700,48,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,701,51,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,702,51,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,703,35,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,704,46,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,705,36,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,706,48,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,707,42,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,708,46,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,709,49,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,710,42,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,711,37,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,712,48,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,713,44,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,714,48,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,715,40,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,716,39,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,717,34,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,718,51,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,719,34,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,720,36,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,721,37,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,722,35,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,723,42,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,724,49,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,725,50,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,726,43,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,727,50,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,728,48,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,729,51,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,730,36,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,731,38,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,732,37,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,733,42,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,734,38,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,735,37,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,736,42,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,737,52,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,738,37,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,739,42,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,740,45,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,741,43,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,742,43,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,743,45,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,744,44,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,745,37,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,746,49,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,747,38,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,748,43,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,749,52,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,750,48,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,751,43,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,752,45,194,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,753,36,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,754,52,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,755,38,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,756,50,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,757,39,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,758,40,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,759,50,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,760,41,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,761,48,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,762,39,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,763,36,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,764,37,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,765,37,137,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,766,34,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,767,49,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,768,39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,769,41,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,770,46,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,771,40,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,772,40,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,773,46,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,774,50,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,775,51,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,776,52,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,777,46,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,778,40,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,779,34,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,780,48,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,781,50,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,782,34,194,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,783,47,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,784,45,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,785,34,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,786,50,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,787,47,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,788,49,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,789,38,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,790,52,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,791,42,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,792,48,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,793,41,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,794,47,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,795,35,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,796,36,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,797,49,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,798,45,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,799,40,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,800,48,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,801,48,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,802,50,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,803,40,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,804,51,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,805,49,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,806,47,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,807,52,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,808,41,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,809,43,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,810,43,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,811,48,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,812,47,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,813,34,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,814,43,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,815,39,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,816,35,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,817,35,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,818,52,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,819,42,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,820,44,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,821,44,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,822,41,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,823,46,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,824,42,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,825,42,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,826,44,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,827,52,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,828,41,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,829,39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,830,48,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,831,37,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,832,42,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,833,51,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,834,36,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,835,34,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,836,35,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,837,44,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,838,47,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,839,34,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,840,52,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,841,52,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,842,42,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,843,37,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,844,49,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,845,42,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,846,35,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,847,38,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,848,43,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,849,44,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,850,38,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,851,49,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,852,48,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,853,52,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,854,46,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,855,49,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,856,40,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,857,37,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,858,51,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,859,44,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,860,50,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,861,36,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,862,47,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,863,50,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,864,39,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,865,39,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,866,38,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,867,40,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,868,39,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,869,51,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,870,39,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,871,37,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,872,47,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,873,39,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,874,36,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,875,47,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,876,52,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,877,42,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,878,45,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,879,45,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,880,44,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,881,48,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,882,50,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,883,41,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,884,40,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,885,40,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,886,45,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,887,50,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,888,50,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,889,51,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,890,36,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,891,47,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,892,38,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,893,37,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,894,39,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,895,45,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,896,35,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,897,43,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,898,41,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,899,49,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,900,41,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,901,34,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,902,38,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,903,41,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,904,42,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,905,39,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,906,39,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,907,37,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,908,42,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,909,44,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,910,43,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,911,41,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,912,40,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,913,37,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,914,34,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,915,40,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,916,46,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,917,42,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,918,42,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,919,41,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,920,51,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,921,41,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,922,50,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,923,50,137,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,924,41,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,925,47,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,926,51,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,927,44,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,928,39,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,929,49,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,930,39,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,931,42,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,932,41,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,933,42,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,934,38,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,935,44,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,936,46,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,937,46,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,938,37,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,939,39,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,940,41,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,941,45,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,942,34,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,943,44,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,944,40,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,945,38,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,946,47,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,947,43,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,948,38,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,949,37,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,950,34,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,951,35,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,952,50,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,953,46,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,954,45,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,955,47,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,956,44,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,957,45,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,958,48,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,959,46,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,960,40,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,961,34,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,962,42,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,963,37,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,964,39,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,965,44,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,966,46,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,967,49,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,968,47,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,969,46,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,970,41,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,971,49,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,972,51,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,973,34,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,974,49,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,975,47,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
