,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
757,546,74,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,547,58,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,548,69,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,549,48,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,550,73,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,551,72,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,552,55,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,553,48,464,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,554,74,451,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,555,67,415,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,556,60,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,557,72,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,558,51,319,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,559,48,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,560,52,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,561,62,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,562,63,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,563,57,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,564,56,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,565,49,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,566,58,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,567,69,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,568,62,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,569,73,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,570,65,478,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,571,50,505,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,572,65,326,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,573,63,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,574,61,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,575,50,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,576,56,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,577,52,442,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,578,71,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,579,48,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,580,61,429,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,581,60,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,582,66,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,583,53,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,584,72,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,585,52,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,586,55,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,587,56,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,588,51,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,589,63,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,590,51,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,591,71,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,592,52,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,593,55,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,594,64,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,595,59,481,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,596,70,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,597,51,515,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,598,57,355,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,599,55,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,600,48,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,601,58,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,602,61,461,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,603,55,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,604,69,473,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,605,63,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,606,51,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,607,59,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,608,69,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,609,64,309,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,610,71,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,611,50,464,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,612,53,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,613,61,482,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,614,55,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,615,73,457,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,616,57,277,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,617,55,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,618,66,514,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,619,51,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,620,53,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,621,61,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,622,62,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,623,67,291,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,624,74,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,625,53,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,626,68,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,627,64,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,628,69,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,629,66,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,630,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,631,65,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,632,71,472,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,633,72,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,634,59,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,635,67,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,636,66,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,637,74,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,638,59,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,639,54,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,640,64,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,641,71,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,642,51,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,643,74,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,644,59,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,645,59,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,646,56,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,647,50,457,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,648,66,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,649,73,446,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,650,54,429,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,651,66,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,652,74,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,653,70,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,654,50,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,655,65,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,656,57,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,657,64,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,658,63,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,659,57,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,660,70,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,661,65,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,662,67,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,663,61,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,664,51,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,665,70,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,666,57,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,667,70,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,668,66,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,669,63,451,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,670,63,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,671,53,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,672,61,501,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,673,67,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,674,57,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,675,53,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,676,65,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,677,72,414,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,678,48,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,679,49,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,680,71,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,681,59,482,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,682,55,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,683,52,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,684,69,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,685,54,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,686,61,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,687,70,359,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,688,60,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,689,67,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,690,72,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,691,59,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,692,49,314,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,693,69,477,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,694,65,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,695,72,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,696,74,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,697,71,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,698,48,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,699,48,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,700,68,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,701,72,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,702,73,435,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,703,50,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,704,66,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,705,51,447,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,706,68,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,707,60,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,708,65,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,709,69,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,710,59,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,711,52,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,712,67,272,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,713,62,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,714,68,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,715,57,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,716,55,370,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,717,49,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,718,72,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,719,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,720,50,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,721,52,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,722,50,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,723,60,448,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,724,69,462,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,725,70,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,726,62,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,727,71,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,728,68,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,729,73,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,730,51,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,731,54,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,732,52,265,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,733,60,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,734,53,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,735,52,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,736,59,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,737,74,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,738,52,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,739,60,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,740,63,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,741,61,517,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,742,61,465,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,743,64,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,744,63,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,745,53,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,746,69,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,747,54,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,748,61,473,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,749,74,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,750,68,294,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,751,61,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,752,64,496,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,753,51,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,754,74,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,755,54,452,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,756,72,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,757,55,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,758,57,330,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,759,71,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,760,59,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,761,68,414,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,762,55,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,763,51,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,764,53,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,765,52,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,766,49,361,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,767,69,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,768,55,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,769,58,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,770,65,391,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,771,57,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,772,57,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,773,65,361,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,774,71,491,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,775,73,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,776,73,418,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,777,65,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,778,57,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,779,48,509,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,780,68,477,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,781,71,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,782,48,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,783,66,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,784,64,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,785,49,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,786,71,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,787,67,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,788,69,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,789,54,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,790,74,456,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,791,59,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,792,68,499,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,793,58,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,794,67,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,795,50,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,796,51,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,797,69,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,798,64,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,799,56,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,800,68,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,801,68,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,802,70,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,803,57,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,804,72,452,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,805,69,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,806,66,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,807,74,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,808,58,408,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,809,61,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,810,61,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,811,68,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,812,67,433,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,813,48,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,814,60,490,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,815,56,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,816,49,457,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,817,49,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,818,74,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,819,60,517,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,820,63,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,821,62,518,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,822,58,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,823,66,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,824,60,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,825,59,273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,826,62,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,827,73,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,828,58,354,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,829,56,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,830,67,499,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,831,53,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,832,59,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,833,72,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,834,51,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,835,48,518,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,836,50,396,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,837,63,469,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,838,66,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,839,48,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,840,74,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,841,74,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,842,60,325,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,843,52,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,844,69,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,845,59,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,846,50,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,847,54,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,848,61,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,849,62,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,850,54,453,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,851,69,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,852,68,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,853,73,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,854,65,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,855,70,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,856,57,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,857,53,429,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,858,73,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,859,62,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,860,71,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,861,51,420,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,862,67,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,863,72,468,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,864,55,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,865,55,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,866,53,442,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,867,57,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,868,55,436,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,869,73,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,870,56,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,871,52,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,872,66,473,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,873,55,362,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,874,50,417,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,875,67,517,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,876,74,354,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,877,59,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,878,64,308,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,879,64,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,880,62,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,881,68,453,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,882,71,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,883,58,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,884,57,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,885,57,326,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,886,63,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,887,72,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,888,71,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,889,72,490,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,890,51,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,891,66,433,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,892,53,340,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,893,52,482,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,894,55,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,895,64,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,896,49,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,897,61,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,898,58,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,899,69,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,900,59,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,901,48,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,902,54,377,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,903,58,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,904,60,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,905,56,296,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,906,55,447,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,907,53,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,908,60,284,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,909,62,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,910,61,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,911,58,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,912,56,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,913,52,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,914,48,452,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,915,56,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,916,66,490,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,917,60,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,918,60,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,919,59,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,920,72,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,921,58,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,922,71,388,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,923,70,351,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,924,58,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,925,66,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,926,72,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,927,62,484,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,928,55,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,929,70,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,930,55,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,931,60,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,932,58,484,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,933,60,359,,,,,,,,,,,,,,,,,,,,,,,,,,,
