,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
666,437,97,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,438,99,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,439,100,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,440,104,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,441,99,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,442,95,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,443,105,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,444,92,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,445,94,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,446,104,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,447,100,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,448,103,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,449,95,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,450,92,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,451,105,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,452,103,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,453,93,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,454,99,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,455,95,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,456,99,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,457,93,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,458,101,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,459,104,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,460,100,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,461,102,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,462,91,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,463,95,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,464,99,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,465,97,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,466,102,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,467,101,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,468,99,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,469,97,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,470,101,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,471,99,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,472,100,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,473,102,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,474,99,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,475,91,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,476,96,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,477,93,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,478,105,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,479,102,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,480,102,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,481,104,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,482,105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,483,99,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,484,93,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,485,98,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,486,101,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,487,101,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,488,103,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,489,104,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,490,104,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,491,104,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,492,100,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,493,104,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,494,101,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,495,92,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,496,91,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,497,97,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,498,100,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,499,100,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,500,94,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,501,102,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,502,91,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,503,105,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,504,93,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,505,104,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,506,98,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,507,95,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,508,103,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,509,94,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,510,92,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,511,91,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,512,91,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,513,104,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,514,94,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,515,97,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,516,98,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,517,105,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,518,100,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,519,91,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,520,102,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,521,102,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,522,92,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,523,100,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,524,91,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,525,94,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,526,98,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,527,99,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,528,91,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,529,97,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,530,93,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,531,97,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,532,99,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,533,95,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,534,99,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,535,102,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,536,102,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,537,97,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,538,104,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,539,92,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,540,101,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,541,97,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,542,98,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,543,100,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,544,101,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,545,103,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,546,105,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,547,96,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,548,102,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,549,91,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,550,105,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,551,104,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,552,94,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,553,91,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,554,105,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,555,101,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,556,98,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,557,104,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,558,93,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,559,91,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,560,93,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,561,99,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,562,99,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,563,96,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,564,95,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,565,91,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,566,96,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,567,103,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,568,99,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,569,105,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,570,100,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,571,92,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,572,100,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,573,99,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,574,98,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,575,92,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,576,95,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,577,93,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,578,104,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,579,91,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,580,98,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,581,98,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,582,101,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,583,94,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,584,104,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,585,93,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,586,95,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,587,95,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,588,92,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,589,99,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,590,92,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,591,103,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,592,93,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,593,95,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,594,100,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,595,97,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,596,103,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,597,92,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,598,96,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,599,94,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,600,91,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,601,96,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,602,98,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,603,95,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,604,102,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,605,99,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,606,92,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,607,97,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,608,102,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,609,99,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,610,104,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,611,92,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,612,94,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,613,98,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,614,94,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,615,105,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,616,96,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,617,95,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,618,101,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,619,93,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,620,93,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,621,98,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,622,98,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,623,101,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,624,105,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,625,93,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,626,102,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,627,100,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,628,102,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,629,101,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,630,95,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,631,100,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,632,103,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,633,104,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,634,97,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,635,101,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,636,101,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,637,105,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,638,97,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,639,94,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,640,99,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,641,104,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,642,92,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,643,105,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,644,97,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,645,97,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,646,95,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,647,92,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,648,101,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,649,105,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,650,94,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,651,101,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,652,105,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,653,103,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,654,92,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,655,100,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,656,96,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,657,100,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,658,99,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,659,96,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,660,103,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,661,100,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,662,102,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,663,98,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,664,92,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,665,103,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,666,96,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,667,103,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,668,101,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,669,99,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,670,99,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,671,93,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,672,98,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,673,102,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,674,96,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,675,93,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,676,100,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,677,104,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,678,91,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,679,92,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,680,104,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,681,97,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,682,95,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,683,93,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,684,102,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,685,94,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,686,98,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,687,103,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,688,97,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,689,101,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,690,104,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,691,97,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,692,91,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,693,102,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,694,100,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,695,104,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,696,105,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,697,103,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,698,91,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,699,91,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,700,102,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,701,104,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,702,104,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,703,92,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,704,101,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,705,93,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,706,102,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,707,97,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,708,100,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,709,103,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,710,97,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,711,93,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,712,102,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,713,98,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,714,102,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,715,96,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,716,94,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,717,91,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,718,104,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,719,91,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,720,92,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,721,93,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,722,92,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,723,97,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,724,102,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,725,103,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,726,98,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,727,103,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,728,102,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,729,105,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,730,93,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,731,94,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,732,93,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,733,97,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,734,94,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,735,93,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,736,97,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,737,105,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,738,93,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,739,97,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,740,99,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,741,98,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,742,98,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,743,99,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,744,99,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,745,93,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,746,102,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,747,94,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,748,98,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,749,105,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,750,102,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,751,98,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,752,99,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,753,92,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,754,105,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,755,94,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,756,104,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,757,95,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,758,96,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,759,103,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,760,97,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,761,102,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,762,95,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,763,93,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,764,94,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,765,93,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,766,91,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,767,102,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,768,95,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,769,96,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,770,100,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,771,96,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,772,96,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,773,100,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,774,103,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,775,105,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,776,105,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,777,100,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,778,96,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,779,91,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,780,102,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,781,104,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,782,91,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,783,101,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,784,100,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,785,91,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,786,104,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,787,101,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
